appid,appname,comments
709711,틀린그림찾기 온라인 무료 (Battle Spot),49
723011,CupTV,49
1523026,디펜지 아스트로 POP,48
966517,세기의 불가사의,48
1168445,BattleLand：Warrior vs Monster,48
929996,취업대란 - with C구조대,48
837289,AcroPlayer / 아크로플레이어 (+ 리모콘음성시계),48
898690,Angry Birds Rio,48
1821827,무림지존 [무협RPG],48
890163,U+TV앱,48
750317,"Alarmed ~ Reminders, Timers, Alarm Clock",48
764923,아이콘 만들기  - Touch Icon Creator,48
942655,요럴땐 중국어로 뭐라고? (일상생활 & 비즈니스),48
1541610,Virtua Tennis™ Challenge Free,48
1600736,Jewels Legend,48
804059,2XL 수퍼크로스 HD,48
967758,경향신문 for iPad,48
1525718,아임IN,48
1528241,톰의 메신저 - Tom's Messenger,48
1537571,스와트 & 좀비,48
681731,Numbers Paranoia K - 넘버스 패러노이아,48
1163106,스노우 브로스(Snow Bros),48
868469,Microphone ⓥ,48
1443247,악마 닌자 2,48
1414408,바람기 게임,48
1409324,미친433™,48
943003,슬라임 레이스: 윷놀이,48
1449194,FPse for android,48
1525597,썬팟 -  인기 팟캣스트 모음 - 컬투 뉴스 신문 날씨,48
877542,"QR코드 리더,  스캐니 (Scany)",48
871135,Sticky Notes with Alarms and Bump™ Sharing,48
1780539,"글씨체분석기:성격,성향,능력진단",48
941314,스윗팅,48
1927977,시티 아일랜드: 공항 아시아,48
1696073,인베이더헌터,48
930981,우수 중소기업 취업도우미,48
838387,Mix It!,48
935612,금연다이어리,48
831082,Live Christmas Tree ( Animated Screen & Ambience Lighting & Wallpaper ),48
942124,마이포토 - 비밀사진관리,48
931792,스마트 체스 by FREEON,48
936487,C3TV성경찬송,48
723338,오늘의 운세 (iFortune),48
858959,Groups,48
1429581,Basketball Shoot,48
1618884,피아노 (Real Piano),48
1170911,Lost Souls: 잃어버린 영혼 HD,48
975968,춘희배경화면,48
942529,Quickoffice® Pro,48
1832380,남자맞고 - 오피스 레이디편,48
942831,근현대사 연표외우기,48
843847,Nightclub Story™,48
943526,장기도사,48
1173773,한국사 연표 정리,48
1817846,Mods For PE 2,48
759714,엔조이 시간표,48
935597,스트레스체커,48
941836,크레이지 키보드,48
1607779,아이폰 스타일 컬러 폴더,48
1537530,언블럭 카 Unblock Car,48
1919138,Animal Voyage: 동물 모험,48
857762,Gesture Dial,48
1542754,SpeedCar,48
1699141,몬스터판타지,48
1691010,포켓RPG,48
1463050,Itgling 잇글링,48
749185,Wallpaper Agent - Retina Wallpaper (640x960),48
1541495,볼링 3D Bowling,48
710945,BGM플레이어,48
942129,구름빵 for iPhone,48
820763,PlaceBox,48
1602625,통합교통정보,48
929946,공포특급,48
945259,내 여자친구,48
1841749,작은 치과 - 아이가 게임,48
1836794,예능자막 만들기(쉬운 사진 자막 꾸미기/편집/패러디),47
943224,인펙트 뎀 올: 좀비,47
1601033,후르츠러쉬,47
732173,FingerPiano,47
1784583,탈출 게임: 노려진 진귀한 보물,47
945554,사주동물원,47
1587469,MADDEN NFL 12 by EA SPORTS™,47
932112,티플(Tple for iPhone),47
1675510,Draw a Stickman: EPIC,47
1225751,명품화장품따라잡기,47
843854,Calculator Easy HD,47
1449687,Fancy,47
1514646,[특종★섹시매거진] 모바일찌라시,47
967770,미투데이 for iPad - me2day for iPad,47
1691687,보물탐정 캐리,47
1921224,오늘의 고래밥,47
1545056,프리TV - 드라마 다시보기,47
932069,틀린그림찾기 Free (Spot the Difference),47
1854895,상상연애 - 가상소개팅,47
940474,aTimeLogger,47
759712,엔조이 노트 (손글씨/사진/할일관리/전화번호/메모),47
1816380,음악 마법사 for Kakao,47
940873,운전면허 길라잡이,47
943181,레이징 선더2(Raging Thunder 2),47
930644,옥수수군의 일기,47
1686255,"2013년 토정비결,사주팔자-오늘운세,주간운세,월간운세",47
705056,데스티니 디펜스 : 천사와 악마,47
1614847,"소중한 인연 ""메이트트리""",47
1541601,3D Hunting: Alaskan Hunt Plus,47
695831,인기 섹스 포지션,47
1173894,대한민국 최고 캠핑여행지를 찾아라!,47
937830,코오롱스포츠 아웃도어로그,47
805822,당신의성격그래프,47
948538,퀸으로 요리하기 HD,47
930831,중소기업청 입찰정보,47
940051,Andigraf Multishot Toy Camera,47
765130,TRUE.Dialer,47
967748,미래에셋증권 M-Stock for iPad,47
1587445,Shark Dash,47
1700141,Justice League Free:DC 슈퍼히어로,47
937230,클래식 아는척 하기 - Classic Primer with cartoon,47
1636952,무료팡★밀크팡팡★,47
709710,틀린그림찾기 온라인 (Battle Spot),47
1162281,롤링볼-G,47
1011232,Sky Gamblers: Air Supremacy,47
919105,TapMix,47
1144396,TED리스닝,47
935645,줄없는 줄넘기,47
862794,SeeTogether,47
1144371,퍼스트룩 매거진 for iPhone,47
1587317,DODONPACHI RESURRECTION,47
1858760,TV존[드라마/예능/재방송/실시간/티비무료다시보기],47
938929,억울할땐? - 소비자신문고,47
1663633,엠게임 장기,47
1222888,셀카의여신 프로 (Beauty Booth Pro),47
1803475,미친 오토바이Online,47
1832878,진저의 생일 - Ginger's Birthday,47
707393,AssaultShipsFree(Kor),47
936361,우리달력,47
806114,생리 달력 라이트 (Period Tracker),47
1541592,Absolute RC Plane Sim,47
984111,동물 타로,47
701155,[JC정철 키즈]-우리 아이 스마트 영어TV,47
798894,NBA 2K12 for iPhone,47
599086,엣센스 국어사전,47
942162,한자공부Q - 27000자 - Learning Chinese Characters,47
942224,신나니? 기술연구소,47
1617845,대한항공,47
920713,버추얼 라이프,47
1537545,숨은 그림 찾기,47
1693774,[VEGA] 캔버스 톡,47
754660,Enakei Girl's diary,47
1669515,"[무료만화]야!만화 -일본만화,섹시만화,순정만화",47
699876,'미드' 영어회화 핵심패턴 233,47
942729,플래시워드 토익,47
1911313,소울스톤 for Kakao,47
1938866,무료로 음악을 다운로드,47
936456,잘 입는 법 - 패션상식백과,47
940398,긴 회의가 짜증날 때 - SmartTimer,47
710233,외모 측정 카메라 - Beauty measurement camera,47
659391,Dictionary.com - Dictionary & Thesaurus - Free,47
827776,Korea TV,47
941704,필리핀항공 보라카이여행.,47
935372,자가진단-마이닥터,47
966882,오지랖,47
1601071,Let's Create! Pottery Lite,47
924301,BikeMateLite,47
686606,어학용 구간 반복기 Repeater,47
1229204,영한대역-오만과 편견(오디오북+사전),46
940394,알뜰 차계부(Eco Drive Note),46
764444,This Is Note Lite,46
932132,레알 사다리,46
1837435,StickIt! (스틱잇) - 사진 오리기/합성,46
681456,Notability - Take Notes & Annotate PDFs with Dropbox Sync,46
1607820,현대카드 MY MENU,46
1577502,Doraemon Fishing 2S,46
1453795,GO Launcher EX Notification,46
1207758,토마토 스피킹 트레이너 (시트콤),46
937729,arPharm - 약국찾기,46
949498,토들러 알파벳 for iPad,46
786575,"Grindr - Gay, bi, & curious guy finder",46
931333,내손안의 영어회화사전-센딕(SENDIC),46
1587342,잿빛의 버터플라이(생존게임),46
1756686,격돌!!요리대전,46
1000666,스타드러머,46
1587344,Osmos HD,46
1632327,레고닌자고,46
1693140,Twisted Lands (구부러진 땅),46
1682087,Block Ops,46
981267,모질게 듣기만 해도 느는 토익 파트 7,46
1600866,Fishing Diary,46
1614376,사랑 일기 - 커플 다이어리,46
848472,펭귄파이터,46
931391,넌센스의 종결자,46
1209168,율동동요3,46
1164452,Tiny Monsters™,46
1688575,친구얼굴 바보만들기,46
895641,골든가계부 - Cashbook Pro,46
1603688,온뉴스 (한국 대표 신문 및 실시간 뉴스 제공),46
932089,예스24 영화 예매 티켓,46
931060,다나와PC견적,46
903242,Crazy Runner: 본격 잉여 게임!,46
1601834,내손안의 영어회화사전-센딕(SENDIC),46
919409,TI Mobile(Tactical Intervention)_티아이 모바일,46
1171450,No Zombies Allowed,46
932308,한국경제TV,46
745637,Photo Makeover,46
948105,iHandy 손전등 프로,46
1935527,두근두근 바운스 for Kakao,46
785555,Echofon for Twitter,46
1525636,아르덴전기 2,46
1462263,InkPad 메모장 - 노트 -하기,46
1441733,DS 기타코드 (Guitar Chord),46
1894249,애드벌룬,46
942953,브레인부스터(BrainBoosterKor) - 재미있는 두뇌 놀이,46
1569109,자 좀비 게임 좀비다을 죽여라,46
1518160,올레 앱,46
930659,희대의 살인마,46
1696045,다함께 차차차 버그,46
1618432,뮤직 타이머 위젯(뮤직앱 종료 타이머),46
1584693,★무료★뿌까를부탁해,46
805991,무료 음악 다운로드,46
1615222,터치AK몰,46
1526787,음란한 정글,46
1743280,4 Pics 1 Word,46
851056,Plants V Zombies Cheats,46
1540233,H의 미궁 (Lite),46
1560399,액션사다리,46
1912095,Gtunes 음악 다운,46
932082,나불나불이,46
1831409,MONOPOLY Hotels,46
1216541,브랜뉴보이 인피니티 (Brandnew Boy: Infinity),46
758674,미니 시간표,46
1477328,NH카드 스마트 앱,46
1855035,음란한 BJ 옷벗기기 섹시오디션2 [성인 19],46
942833,직장인 필수 영어 - 나대리 Biz Voca(1),46
1011698,Pix: Pixel Mixer,46
927178,Grid Lens,46
1842306,"거울 - 밝기,확대 기능",46
1431755,Block Story,46
1901544,존&팬다,46
936316,예뻐지는 법 - 피부상식백과,46
900684,붐 셰이크,46
976685,iLanguageLab,46
941807,터치엔 스마트Me-(스마트미),46
895640,골든가계부 Cashbook Lite,46
758004,LogMeIn,46
1600187,빙고 천국 - 무료 빙고 게임,45
1494655,Shoot the Apple,45
1911269,Hi지하철,45
937640,Odiyar - 어디야,45
1491140,SBS 뉴스,45
1527737,친구들에게 겁을 - 충격!,45
1000335,내마음대로사진분할,45
1699510,야한동영상 낱말맞추기,45
878064,원터치녹음기-비밀+순간포착 녹음기 (OneTouch Voice Recorder),45
931840,정신연령 테스트,45
1514022,ZD박스,45
1663586,League of Heroes™,45
932007,"소리통 (무료 문자메시지음,벨소리,알림음,알람)",45
626774,ClearRecord Premium - Noise Free Recorder with Play Speed Control,45
945320,맛북,45
1783451,Diversion,45
761429,암호 관리,45
1522471,네이버 맛집 – 윙스푼 – Wingspoon,45
1937673,장기의 달인,45
1908017,타이탄: 전쟁의시작,45
1514743,미궁 - 이것만 있다면 당신도 머리를 회전 시,45
1858247,모두의 무료만화,45
889126,Topping Glow - Wallpaper Background HomeScreen App for iPhone,45
1444336,Dolphin Browser® Mini,45
983737,심리학사랑유형테스트,45
1231960,점따라 그리기,45
1762087,탈출 게임: SnowWhite-Another-,45
859922,Rolling Kongs,45
1857851,카드톡 for kakao,45
1504757,Titan Turret,45
931559,다이노색칠,45
725416,DizzyBall(디지볼),45
1205170,"PicStory - 사진관리 with Dropbox,Picasa",45
1773130,No Zombies Allowed,45
1581635,[완전무료] 마스터오브소드5 리로드,45
943239,소녀시대 Run Devil Run,45
659949,Doodle God™ SE,45
763327,구간반복/속도조절 SpeedUp Player Lite,45
1923910,시시한파이터 대시-Sisihan Fighter Dash,45
714318,Bubble Shooter Adventures,45
1613164,개인 갤러리,45
746296,사진이어붙이기(PhotoStitch) -세로로 여러 장 길게 이어붙여요!,45
1199748,텔레파시톡,45
1600158,맞고의신 제로,45
790485,STOCK2DAY,45
927005,YTN Weather,45
1396780,동전쌓기 v1.2.1 Lite,45
843968,Ninja Fall Down,45
1436405,Catch 아이디어에서 유(有)를 창조하라,45
931812,세계를웃긴영상모음,45
1907905,빨리빨리핫도그,45
1402390,스마트 지하철 : Smart Subway,45
1540518,미니 게임 쿠키,45
942627,스피킹 자신감 Advanced,45
932105,타로점 - designed by Delos,45
1539662,New 오목 온라인,45
1699263,쿠아이콘(찜하기 해서 돈버는 앱) - 모바일 쿠폰 모음,45
1880890,셀카의여신 for Kakao,45
1653367,OK체크인,45
865493,슬라이스 잇! (Slice It!),45
1828427,Battlestone™,45
1698371,버블파이터 공략,45
1815289,나를이상형으로지목한연예인,45
952571,올레 뮤직 (iPad) - olleh music for iPad,45
1158475,Lock 'n' Load,45
1756193,투데이알림장,45
627962,무료 환율계산기,45
1219802,영어단어얌얌-기초단어,45
1828431,[무료] 오투잼 팝 - 친구들과 음악을 더 즐겁게~,45
1207325,나가는길찾기 4,45
763378,Splashtop Touchpad,45
1691961,뷰티 카메라,45
623738,Atomic Web Browser - Full Screen Tabbed Browser w/ Download Manager & Dropbox,45
1542562,피라미드 실행,45
941789,Touch Call,45
1894186,여자들이싫어하는남자,45
1600269,아오이소라와 은밀한 맞고,45
1587395,에픽하츠 Plus,45
936084,펀펀(FunPon) 쿠폰,44
1414396,eggzoo,44
841847,Best Flash Light!,44
933119,말랑말랑 사천성 HD,44
940599,비밀노트 - OnlineNote,44
975824,연세대학교 연세앱,44
942147,iFighter 1945,44
934071,Self 휜다리 클리닉 - O다리? X다리를 교정하고 예방하자! -체형교정/필라테스/스트레칭/비만/다이어트,44
896990,Money - 이모티콘 가계부,44
1587278,Stickman 실행,44
1000404,탈출 게임,44
1858256,키즈왕국 동영상&동요천국,44
980419,ROLE(롤),44
1012142,숲을 지켜라,44
938451,텐아시아,44
882634,"단축다이얼 (전화, 문자) - ShortCut Dial",44
869244,MobileZoom,44
1587374,Captain America,44
1615611,[추천] 오늘의 K리그,44
927136,코리아타임스M,44
1633343,SlenderMan,44
1605984,"영한, 한영 사전 Free",44
1872011,천사와 악마2 : 심판의 날개,44
1696260,Dragon Village,44
1801056,Super Stickman Golf 2,44
927013,불법주유소,44
1604379,컬러 배경 화면,44
1171593,패니키엔젤(Panicky Angel),44
927168,베이비프렌드,44
808030,City Maps 2Go,44
1894322,진짜사나이 게임툰(베타),44
931779,iTAJA 아이폰 타자연습 Lite (English&Korean Type Practice Lite),44
936576,생활불편스마트폰신고,44
640184,Remote Desktop Lite - RDP,44
942262,"에셀한영성경 (한글개역개정판, NIV)",44
1528238,"톡톡벨소리 -무료벨소리,컬러링벨소리다운,무료벨,벨만들기",44
886331,슈퍼카메라2: 올인원,44
1685428,Snapseed,44
1601413,자장가. 휴식과 잠,44
1776304,AllShareCast Dongle S/W Update,44
697740,내 꼬리 찾아줘,44
1587442,[추리]할아버지와 요람,44
834992,Crazy Valet,44
1785459,Radiant Defense,44
930587,톨스토이 단편선,44
1148932,U.KNOU+,44
1523313,룰렛 게임,44
1616298,네이트 판플 (네이트판 어플),44
1894181,싸이워즈 for Kakao,44
1605506,바이로봇 모바일,44
940551,칵테일캘린더 (Free),44
1542831,파이널 판타지 에어본 브리게이드 공식커뮤니티 헝그리앱,44
1613795,수원원룸114(매탄동.삼성전자.인계동.수원역.세류동),44
1634775,그림-GRIMM(배경화면/아이돌사진/연예인배경/화보),44
932038,혈액형종결자,44
931973,남자 아이돌 월드컵 : 대국민인기투표,44
1816245,Tap to ON,44
705030,ANET안심번호,44
1543804,영어가 길어지는 단 한가지 기술,44
746078,PhotoJam,44
752313,카드쿠커Lite,44
1606643,슈퍼스파이카메라+(무음카메라),44
1619671,슈퍼비-돈버는앱. 게임도 하고 전화통화하면 적립금 지급,44
1160754,피닉스네스트 (Phoenix Nest),44
1527808,카톡 프로필 꾸미기 - 사진꾸미기(카카오톡),44
941589,지하철연계버스,44
982370,영어로한시간수다떨기,44
930564,오픈바이블+,44
983043,미로니 (Mironi) - 내 친구는 뭘 듣지?,44
1692914,Anomaly Korea,44
1607785,"모텔가이드 - 전국모텔 검색/예약/할인 쿠폰,호텔할인",44
1601791,각종 시험 일정 정보 2013,44
1694829,미래의 아내찾기,44
1945885,스카이콩콩 for Kakao,44
893985,9이닝: 프로야구 (9 Innings: Pro Baseball Classic),44
1587484,Horn™,44
1542583,메이플 루미너스 스킬트리,44
1844389,팔로우 리더 for Kakao,44
947034,종결자카메라,44
1399159,소름 the 폐교,44
1941572,효과음저장소,44
969183,슈닥-비즈니스 잉글리쉬 Super Dialogue,44
971909,전자신문HD,43
1694619,공포의선인장,43
1600184,♥성인무료♥란제리맞고,43
1678054,Stickman Ski Racer (Free),43
952573,동아전과,43
1490152,Robotek,43
1601223,탑걸,43
1144971,알라딘eBook,43
1629624,키위런 공식커뮤니티 헝그리앱,43
929938,파란손,43
1167988,[주식]시세포착,43
1832876,건스트라이크 Gun's On-line,43
1606671,[JJUN]스마트 라이브 배경화면,43
941089,WeChat,43
957939,112 긴급신고,43
1604294,[두근두근]★옷입히기 라이브배경★다이어트걸 (Lite),43
750222,AirBOX - The easiest File Tran,43
1525520,실시간 음악 순위,43
1607748,"2013 토정비결, 사주팔자, 궁합,별자리,부적",43
1646176,맥도날드 - 맥 딜리버리 서비스,43
1771559,마계공주 에반젤린,43
949434,HIGH CUT,43
1506450,Truth or Dare,43
1802935,Armed Cam,43
1695228,목소리 매력분석기,43
1585038,Tap Tap Revenge 4,43
891438,Viewfinder - 이차원코드 리더,43
1205477,"The note, Moka!",43
695662,UccSpace 하나님의교회 정통성,43
1662213,일지매영웅전기3PLUS,43
1447963,EnjoyVoca Lite 영단어 voca 토익 수능,43
608656,MegaVista 매거진,43
698107,Wonder Kids,43
1802838,악마 목소리 변조기,43
1525347,스톱워치 및 타이머,43
1396864,자기성향진단,43
1385798,Clash of Clans,43
1811852,폭행 타마고 마스터즈 -Tamago masters,43
